id,code,state_sat_code/id,name
township_sat_389,013,base.state_mx_zac,General Enrique Estrada
township_sat_390,014,base.state_mx_coah,Jiménez
township_sat_391,014,base.state_mx_chih,Coronado
township_sat_392,014,base.state_mx_chis,El Bosque
township_sat_393,014,base.state_mx_df,Benito Juárez
township_sat_394,014,base.state_mx_dgo,Mezquital
township_sat_395,014,base.state_mx_gro,Benito Juárez
township_sat_396,014,base.state_mx_gto,Dolores Hidalgo Cuna de la Independencia Nacional
township_sat_397,014,base.state_mx_hgo,Calnali
township_sat_398,014,base.state_mx_jal,Atoyac
township_sat_399,014,base.state_mx_mex,Atlacomulco
township_sat_400,014,base.state_mx_mich,Coahuayana
township_sat_401,014,base.state_mx_mor,Mazatepec
township_sat_402,014,base.state_mx_nay,Santa María del Oro
township_sat_403,014,base.state_mx_nl,Doctor Arroyo
township_sat_404,014,base.state_mx_oax,Ciudad Ixtepec
township_sat_405,014,base.state_mx_pue,Amixtlán
township_sat_406,014,base.state_mx_qro,Querétaro
township_sat_407,014,base.state_mx_sin,Rosario
township_sat_408,014,base.state_mx_slp,Coxcatlán
township_sat_409,014,base.state_mx_son,Baviácora
township_sat_410,014,base.state_mx_tab,Paraíso
township_sat_411,014,base.state_mx_tamps,Guerrero
township_sat_412,014,base.state_mx_tlax,Hueyotlipan
township_sat_413,014,base.state_mx_ver,Amatlán de los Reyes
township_sat_414,014,base.state_mx_yuc,Cuncunul
township_sat_415,014,base.state_mx_zac,General Francisco R. Murguía
township_sat_416,015,base.state_mx_coah,Juárez
township_sat_417,015,base.state_mx_chih,Coyame del Sotol
township_sat_418,015,base.state_mx_chis,Cacahoatán
township_sat_419,015,base.state_mx_df,Cuauhtémoc
township_sat_420,015,base.state_mx_dgo,Nazas
township_sat_421,015,base.state_mx_gro,Buenavista de Cuéllar
township_sat_422,015,base.state_mx_gto,Guanajuato
township_sat_423,015,base.state_mx_hgo,Cardonal
township_sat_424,015,base.state_mx_jal,Autlán de Navarro
township_sat_425,015,base.state_mx_mex,Atlautla
township_sat_426,015,base.state_mx_mich,Coalcomán de Vázquez Pallares
township_sat_427,015,base.state_mx_mor,Miacatlán
township_sat_428,015,base.state_mx_nay,Santiago Ixcuintla
township_sat_429,015,base.state_mx_nl,Doctor Coss
township_sat_430,015,base.state_mx_oax,Coatecas Altas
township_sat_431,015,base.state_mx_pue,Amozoc
township_sat_432,015,base.state_mx_qro,San Joaquín
township_sat_433,015,base.state_mx_sin,Salvador Alvarado
township_sat_434,015,base.state_mx_slp,Charcas
township_sat_435,015,base.state_mx_son,Bavispe
township_sat_436,015,base.state_mx_tab,Tacotalpa
township_sat_437,015,base.state_mx_tamps,Gustavo Díaz Ordaz
township_sat_438,015,base.state_mx_tlax,Ixtacuixtla de Mariano Matamoros
township_sat_439,015,base.state_mx_ver,Angel R. Cabada
township_sat_440,015,base.state_mx_yuc,Cuzamá
township_sat_441,015,base.state_mx_zac,El Plateado de Joaquín Amaro
township_sat_442,016,base.state_mx_coah,Lamadrid
township_sat_443,016,base.state_mx_chih,La Cruz
township_sat_444,016,base.state_mx_chis,Catazajá
township_sat_445,016,base.state_mx_df,Miguel Hidalgo
township_sat_446,016,base.state_mx_dgo,Nombre de Dios
township_sat_447,016,base.state_mx_gro,Coahuayutla de José María Izazaga
township_sat_448,016,base.state_mx_gto,Huanímaro
township_sat_449,016,base.state_mx_hgo,Cuautepec de Hinojosa
township_sat_450,016,base.state_mx_jal,Ayotlán
township_sat_451,016,base.state_mx_mex,Axapusco
township_sat_452,016,base.state_mx_mich,Coeneo
township_sat_453,016,base.state_mx_mor,Ocuituco
township_sat_454,016,base.state_mx_nay,Tecuala
township_sat_455,016,base.state_mx_nl,Doctor González
township_sat_456,016,base.state_mx_oax,Coicoyán de las Flores
township_sat_457,016,base.state_mx_pue,Aquixtla
township_sat_458,016,base.state_mx_qro,San Juan del Río
township_sat_459,016,base.state_mx_sin,San Ignacio
township_sat_460,016,base.state_mx_slp,Ebano
township_sat_461,016,base.state_mx_son,Benjamín Hill
township_sat_462,016,base.state_mx_tab,Teapa
township_sat_463,016,base.state_mx_tamps,Hidalgo
township_sat_464,016,base.state_mx_tlax,Ixtenco
township_sat_465,016,base.state_mx_ver,La Antigua
township_sat_466,016,base.state_mx_yuc,Chacsinkín
township_sat_467,016,base.state_mx_zac,General Pánfilo Natera
township_sat_468,017,base.state_mx_coah,Matamoros
township_sat_469,017,base.state_mx_chih,Cuauhtémoc
township_sat_470,017,base.state_mx_chis,Cintalapa
township_sat_471,017,base.state_mx_df,Venustiano Carranza
township_sat_472,017,base.state_mx_dgo,Ocampo
township_sat_473,017,base.state_mx_gro,Cocula
township_sat_474,017,base.state_mx_gto,Irapuato
township_sat_475,017,base.state_mx_hgo,Chapantongo
township_sat_476,017,base.state_mx_jal,Ayutla
township_sat_477,017,base.state_mx_mex,Ayapango
township_sat_478,017,base.state_mx_mich,Contepec
township_sat_479,017,base.state_mx_mor,Puente de Ixtla
township_sat_480,017,base.state_mx_nay,Tepic
township_sat_481,017,base.state_mx_nl,Galeana
township_sat_482,017,base.state_mx_oax,La Compañía
township_sat_483,017,base.state_mx_pue,Atempan
township_sat_484,017,base.state_mx_qro,Tequisquiapan
township_sat_485,017,base.state_mx_sin,Sinaloa
township_sat_486,017,base.state_mx_slp,Guadalcázar
township_sat_487,017,base.state_mx_son,Caborca
township_sat_488,017,base.state_mx_tab,Tenosique
township_sat_489,017,base.state_mx_tamps,Jaumave
township_sat_490,017,base.state_mx_tlax,Mazatecochco de José María Morelos
township_sat_491,017,base.state_mx_ver,Apazapan
township_sat_492,017,base.state_mx_yuc,Chankom
township_sat_493,017,base.state_mx_zac,Guadalupe
township_sat_494,018,base.state_mx_coah,Monclova
township_sat_495,018,base.state_mx_chih,Cusihuiriachi
township_sat_496,018,base.state_mx_chis,Coapilla
township_sat_497,018,base.state_mx_dgo,El Oro
township_sat_498,018,base.state_mx_gro,Copala
township_sat_499,018,base.state_mx_gto,Jaral del Progreso
township_sat_500,018,base.state_mx_hgo,Chapulhuacán
township_sat_501,018,base.state_mx_jal,La Barca
township_sat_502,018,base.state_mx_mex,Calimaya
township_sat_503,018,base.state_mx_mich,Copándaro
township_sat_504,018,base.state_mx_mor,Temixco
township_sat_505,018,base.state_mx_nay,Tuxpan
township_sat_506,018,base.state_mx_nl,García
township_sat_507,018,base.state_mx_oax,Concepción Buenavista
township_sat_508,018,base.state_mx_pue,Atexcal
township_sat_509,018,base.state_mx_qro,Tolimán
township_sat_510,018,base.state_mx_sin,Navolato
township_sat_511,018,base.state_mx_slp,Huehuetlán
township_sat_512,018,base.state_mx_son,Cajeme
township_sat_513,018,base.state_mx_tamps,Jiménez
township_sat_514,018,base.state_mx_tlax,Contla de Juan Cuamatzi
township_sat_515,018,base.state_mx_ver,Aquila
township_sat_516,018,base.state_mx_yuc,Chapab
township_sat_517,018,base.state_mx_zac,Huanusco
township_sat_518,019,base.state_mx_coah,Morelos
township_sat_519,019,base.state_mx_chih,Chihuahua
township_sat_520,019,base.state_mx_chis,Comitán de Domínguez
