"id","code","name","class_div","danger_sec","start_date"
"waybill_materiales_peligrosos_851","1624","CLORURO DE MERCURIO MERCURICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_852","1625","NITRATO MERCURICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_853","1626","CIANURO DE MERCURIO Y POTASIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_854","1627","NITRATO MERCURIOSO",6.1,,2021-12-01
"waybill_materiales_peligrosos_855","1629","ACETATO DE MERCURIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_856","1630","CLORURO DE MERCURIO Y AMONIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_857","1631","BENZOATO DE MERCURIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_858","1634","BROMUROS DE MERCURIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_859","1636","CIANURO DE MERCURIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_860","1637","GLUCONATO DE MERCURIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_861","1638","YODURO DE MERCURIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_862","1639","NUCLEATO DE MERCURIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_863","1640","OLEATO DE MERCURIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_864","1641","OXIDO DE MERCURIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_865","1642","OXICIANURO DE MERCURIO, DESENSIBILIZADO",6.1,,2021-12-01
"waybill_materiales_peligrosos_866","1643","YODURO DE MERCURIO Y POTASIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_867","1644","SALICILATO DE MERCURIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_868","1645","SULFATO DE MERCURIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_869","1646","TIOCIANATO DE MERCURIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_870","1647","BROMURO DE METILO y DIBROMURO DE ETILENO, MEZCLAS DE, LIQUIDO",6.1,,2021-12-01
"waybill_materiales_peligrosos_871","1648","ACETONITRILO",3,,2021-12-01
"waybill_materiales_peligrosos_872","1649","MEZCLAS ANTIDETONANTES PARA COMBUSTIBLES DE MOTORES",6.1,,2021-12-01
"waybill_materiales_peligrosos_873","1650","beta-NAFTILAMINA",6.1,,2021-12-01
"waybill_materiales_peligrosos_874","1651","NAFTILTIOUREA",6.1,,2021-12-01
"waybill_materiales_peligrosos_875","1652","NAFTILUREA",6.1,,2021-12-01
"waybill_materiales_peligrosos_876","1653","CIANURO DE NIQUEL",6.1,,2021-12-01
"waybill_materiales_peligrosos_877","1654","NICOTINA",6.1,,2021-12-01
"waybill_materiales_peligrosos_878","1655","COMPUESTOS DE NICOTINA, SOLIDOS, N.E.P. o PREPARADOS DE NICOTINA SOLIDOS N.E.P.",6.1,,2021-12-01
"waybill_materiales_peligrosos_879","1656","CLORHIDRATO DE NICOTINA líquida o CLORHIDRATO DE NICOTINA EN SOLUCION",6.1,,2021-12-01
"waybill_materiales_peligrosos_880","1657","SALICILATO DE NICOTINA",6.1,,2021-12-01
"waybill_materiales_peligrosos_881","1658","SULFATO DE NICOTINA EN SOLUCION",6.1,,2021-12-01
"waybill_materiales_peligrosos_882","1659","TARTRATO DE NICOTINA",6.1,,2021-12-01
"waybill_materiales_peligrosos_883","1660","OXIDO NITRICO COMPRIMIDO",2.3,"5.1 8",2021-12-01
"waybill_materiales_peligrosos_884","1661","NITROANILINAS (o-, m-, p-)",6.1,,2021-12-01
"waybill_materiales_peligrosos_885","1662","NITROBENCENO",6.1,,2021-12-01
"waybill_materiales_peligrosos_886","1663","NITROFENOLES (o-, m-, p-)",6.1,,2021-12-01
"waybill_materiales_peligrosos_887","1664","NITROTOLUENOS LIQUIDOS",6.1,,2021-12-01
"waybill_materiales_peligrosos_888","1665","NITROXILENOS LIQUIDOS",6.1,,2021-12-01
"waybill_materiales_peligrosos_889","1669","PENTACLOROETANO",6.1,,2021-12-01
"waybill_materiales_peligrosos_890","1670","PERCLOROMETILMERCAPTANO",6.1,,2021-12-01
"waybill_materiales_peligrosos_891","1671","FENOL SOLIDO",6.1,,2021-12-01
"waybill_materiales_peligrosos_892","1672","CLORURO DE FENILCARBILAMINA",6.1,,2021-12-01
"waybill_materiales_peligrosos_893","1673","FENILENDIAMINAS (o-, m-, p-)",6.1,,2021-12-01
"waybill_materiales_peligrosos_894","1674","ACETATO FENILMERCURICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_895","1677","ARSENIATO DE POTASIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_896","1678","ARSENITO DE POTASIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_897","1679","CUPROCIANURO DE POTASIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_898","1680","CIANURO DE POTASIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_899","1683","ARSENITO DE PLATA",6.1,,2021-12-01
"waybill_materiales_peligrosos_900","1684","CIANURO DE PLATA",6.1,,2021-12-01
"waybill_materiales_peligrosos_901","1685","ARSENIATO DE SODIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_902","1686","ARSENITO DE SODIO EN SOLUCION ACUOSA",6.1,,2021-12-01
"waybill_materiales_peligrosos_903","1687","AZIDA DE SODIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_904","1688","CACODILATO DE SODIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_905","1689","CIANURO DE SODIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_906","1690","FLUORURO DE SODIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_907","1691","ARSENITO DE ESTRONCIO",6.1,,2021-12-01
"waybill_materiales_peligrosos_908","1692","ESTRICNINA o SALES DE ESTRICNINA",6.1,,2021-12-01
"waybill_materiales_peligrosos_909","1693","GASES LACRIMÓGENOS, SUBSTANCIA LÍQUIDA PARA LA FABRICACIÓN DE, N.E.P.",6.1,,2021-12-01
"waybill_materiales_peligrosos_910","1694","CIANUROS DE BROMOBENCILO LIQUIDOS",6.1,,2021-12-01
"waybill_materiales_peligrosos_911","1695","CLOROACETONA ESTABILIZADA",6.1,"3 8",2021-12-01
"waybill_materiales_peligrosos_912","1697","CLOROACETOFENONA SOLIDA",6.1,,2021-12-01
"waybill_materiales_peligrosos_913","1698","DIFENILAMINOCLOROARSINA",6.1,,2021-12-01
"waybill_materiales_peligrosos_914","1699","DIFENILCLOROARSINA LIQUIDA",6.1,,2021-12-01
"waybill_materiales_peligrosos_915","1700","VELAS LACRIMOGENAS",6.1,4.1,2021-12-01
"waybill_materiales_peligrosos_916","1701","BROMURO DE XILILO",6.1,,2021-12-01
"waybill_materiales_peligrosos_917","1702","1,1,2,2-TETRACLOROETANO",6.1,,2021-12-01
"waybill_materiales_peligrosos_918","1704","DITIOPIROFOSFATO DE TETRAETILO",6.1,,2021-12-01
"waybill_materiales_peligrosos_919","1707","TALIO, COMPUESTO DE, N.E.P.",6.1,,2021-12-01
"waybill_materiales_peligrosos_920","1708","TOLUIDINAS LIQUIDAS",6.1,,2021-12-01
"waybill_materiales_peligrosos_921","1709","TOLUILEN-2,4-DIAMINA SOLIDA",6.1,,2021-12-01
"waybill_materiales_peligrosos_922","1710","TRICLOROETILENO",6.1,,2021-12-01
"waybill_materiales_peligrosos_923","1711","XILIDINAS LIQUIDAS",6.1,,2021-12-01
"waybill_materiales_peligrosos_924","1712","ARSENIATO DE ZINC, ARSENITO DE ZINC o MEZCLAS DE ARSENIATO Y ARSENITO DE ZINC",6.1,,2021-12-01
"waybill_materiales_peligrosos_925","1713","CIANURO DE ZINC",6.1,,2021-12-01
"waybill_materiales_peligrosos_926","1714","FOSFURO DE ZINC",4.3,6.1,2021-12-01
"waybill_materiales_peligrosos_927","1715","ANHIDRIDO ACETICO",8,3,2021-12-01
"waybill_materiales_peligrosos_928","1716","BROMURO DE ACETILO",8,,2021-12-01
"waybill_materiales_peligrosos_929","1717","CLORURO DE ACETILO",3,8,2021-12-01
"waybill_materiales_peligrosos_930","1718","FOSFATO ACIDO DE BUTILO","|",,2021-12-01
"waybill_materiales_peligrosos_931","1719","LIQUIDOS ALCALINO CAUSTICO N.E.P.",8,,2021-12-01
"waybill_materiales_peligrosos_932","1722","CLOROFORMIATO DE ALILO",6.1,"3 8",2021-12-01
"waybill_materiales_peligrosos_933","1723","YODURO DE ALILO",3,8,2021-12-01
"waybill_materiales_peligrosos_934","1724","ALILTRICLOROSILANO ESTABILIZADO",8,3,2021-12-01
"waybill_materiales_peligrosos_935","1725","BROMURO DE ALUMINIO ANHIDRO",8,,2021-12-01
"waybill_materiales_peligrosos_936","1726","CLORURO DE ALUMINIO ANHIDRO",8,,2021-12-01
"waybill_materiales_peligrosos_937","1727","HIDROGENODIFLUORURO DE AMONIO SOLIDO",8,,2021-12-01
"waybill_materiales_peligrosos_938","1728","AMILTRICLOROSILANO",8,,2021-12-01
"waybill_materiales_peligrosos_939","1729","CLORURO DE ANISOILO",8,,2021-12-01
"waybill_materiales_peligrosos_940","1730","PENTACLORURO DE ANTIMONIO LIQUIDO",8,,2021-12-01
"waybill_materiales_peligrosos_941","1731","PENTACLORURO DE ANTIMONIO EN SOLUCION",8,,2021-12-01
"waybill_materiales_peligrosos_942","1732","PENTAFLUORURO DE ANTIMONIO",8,6.1,2021-12-01
"waybill_materiales_peligrosos_943","1733","TRICLORURO DE ANTIMONIO",8,,2021-12-01
"waybill_materiales_peligrosos_944","1736","CLORURO DE BENZOILO",8,,2021-12-01
"waybill_materiales_peligrosos_945","1737","BROMURO DE BENCILO",6.1,8,2021-12-01
"waybill_materiales_peligrosos_946","1738","CLORURO DE BENCILO",6.1,8,2021-12-01
"waybill_materiales_peligrosos_947","1739","CLOROFORMIATO DE BENCILO",8,,2021-12-01
"waybill_materiales_peligrosos_948","1740","HIDROGENODIFLUORUROS, N.E.P.",8,,2021-12-01
"waybill_materiales_peligrosos_949","1741","TRICLORURO DE BORO",2.3,8,2021-12-01
"waybill_materiales_peligrosos_950","1742","TRIFLUORURO DE BORO Y ACIDO ACETICO, COMPLEJO LIQUIDO DE",8,,2021-12-01
"waybill_materiales_peligrosos_951","1743","TRIFLUORURO DE BORO Y ACIDO PROPIONICO, COMPLEJO DE",8,,2021-12-01
"waybill_materiales_peligrosos_952","1744","BROMO o BROMO EN SOLUCION",8,6.1,2021-12-01
"waybill_materiales_peligrosos_953","1745","PENTAFLUORURO DE BROMO",5.1,"6.1 8",2021-12-01
"waybill_materiales_peligrosos_954","1746","TRIFLUORURO DE BROMO",5.1,"6.1 8",2021-12-01
"waybill_materiales_peligrosos_955","1747","BUTILTRICLOROSILANO",8,3,2021-12-01
"waybill_materiales_peligrosos_956","1748","HIPOCLORITO  DE CALCIO SECO o DE HIPOCLORITO CALCICO EN MEZCLA  SECA, con más de 39% de cloro activo (8,8% de oxígeno activo)",5.1,,2021-12-01
"waybill_materiales_peligrosos_957","1749","TRIFLUORURO DE CLORO",2.3,"5.1 8",2021-12-01
"waybill_materiales_peligrosos_958","1750","ACIDO CLOROACETICO EN SOLUCION",6.1,8,2021-12-01
"waybill_materiales_peligrosos_959","1751","ACIDO CLOROACETICO SOLIDO",6.1,8,2021-12-01
"waybill_materiales_peligrosos_960","1752","CLORURO DE CLOROACETILO",6.1,8,2021-12-01
"waybill_materiales_peligrosos_961","1753","CLOROFENILTRICLOROSILANO",8,,2021-12-01
"waybill_materiales_peligrosos_962","1754","ACIDO CLOROSULFONICO (con o sin trióxido de azufre)",8,,2021-12-01
"waybill_materiales_peligrosos_963","1755","ACIDO CROMICO EN SOLUCION",8,,2021-12-01
"waybill_materiales_peligrosos_964","1756","FLUORURO CROMICO SOLIDO",8,,2021-12-01
"waybill_materiales_peligrosos_965","1757","FLUORURO CROMICO EN SOLUCION",8,,2021-12-01
"waybill_materiales_peligrosos_966","1758","OXICLORURO DE CROMO (CLORURO DE CROMILO)",8,,2021-12-01
"waybill_materiales_peligrosos_967","1759","SOLIDO CORROSIVO, N.E.P.",8,,2021-12-01
"waybill_materiales_peligrosos_968","1760","LIQUIDO CORROSIVO, N.E.P.",8,,2021-12-01
"waybill_materiales_peligrosos_969","1761","CUPRIETILENDIAMINA EN SOLUCION",8,6.1,2021-12-01
"waybill_materiales_peligrosos_970","1762","CICLOHEXENILTRICLOROSILANO",8,,2021-12-01
"waybill_materiales_peligrosos_971","1763","CICLOHEXILTRICLOROSILANO",8,,2021-12-01
"waybill_materiales_peligrosos_972","1764","ACIDO DICLOROACETICO",8,,2021-12-01
"waybill_materiales_peligrosos_973","1765","CLORURO DE DICLOROACETILO",8,,2021-12-01
"waybill_materiales_peligrosos_974","1766","DICLOROFENILTRICLOROSILANO",8,,2021-12-01
"waybill_materiales_peligrosos_975","1767","DIETILDICLOROSILANO",8,3,2021-12-01
"waybill_materiales_peligrosos_976","1768","ACIDO DIFLUOROFOSFORICO ANHIDRO",8,,2021-12-01
"waybill_materiales_peligrosos_977","1769","DIFENILDICLOROSILANO",8,,2021-12-01
"waybill_materiales_peligrosos_978","1770","BROMURO DE DIFENILMETILO",8,,2021-12-01
"waybill_materiales_peligrosos_979","1771","DODECILTRICLOROSILANO",8,,2021-12-01
"waybill_materiales_peligrosos_980","1773","CLORURO FERRICO ANHIDRO",8,,2021-12-01
"waybill_materiales_peligrosos_981","1774","EXTINTORES DE INCENDIOS, CARGAS PARA, líquidos corrosivos",8,,2021-12-01
"waybill_materiales_peligrosos_982","1775","ACIDO FLUOROBORICO",8,,2021-12-01
"waybill_materiales_peligrosos_983","1776","ACIDO FLUOROFOSFORICO ANHIDRO",8,,2021-12-01
"waybill_materiales_peligrosos_984","1777","ACIDO FLUOROSULFONICO",8,,2021-12-01
"waybill_materiales_peligrosos_985","1778","ACIDO FLUOROSILICICO",8,,2021-12-01
"waybill_materiales_peligrosos_986","1779","ACIDO FORMICO",8,3,2021-12-01
"waybill_materiales_peligrosos_987","1780","CLORURO DE FUMARILO",8,,2021-12-01
"waybill_materiales_peligrosos_988","1781","HEXADECILTRICLOROSILANO",8,,2021-12-01
"waybill_materiales_peligrosos_989","1782","ACIDO HEXAFLUOROFOSFORICO",8,,2021-12-01
"waybill_materiales_peligrosos_990","1783","HEXAMETILENDIAMINA EN SOLUCION",8,,2021-12-01
"waybill_materiales_peligrosos_991","1784","HEXILTRICLOROSILANO",8,,2021-12-01
"waybill_materiales_peligrosos_992","1786","MEZCLA DE ACIDO FLUORHIDRICO Y ACIDO SULFURICO",8,6.1,2021-12-01
"waybill_materiales_peligrosos_993","1787","ACIDO YODHIDRICO",8,,2021-12-01
"waybill_materiales_peligrosos_994","1788","ACIDO BROMHIDRICO",8,,2021-12-01
"waybill_materiales_peligrosos_995","1789","ACIDO CLORHIDRICO",8,,2021-12-01
"waybill_materiales_peligrosos_996","1790","ACIDO FLUORHIDRICO EN SOLUCION con más de 60% ácido fluorhídrico",8,6.1,2021-12-01
"waybill_materiales_peligrosos_997","1790","ACIDO FLUORHIDRICO EN SOLUCION con no más de 60% ácido fluorhídrico",8,6.1,2021-12-01
"waybill_materiales_peligrosos_998","1791","HIPOCLORITOS EN SOLUCION",8,,2021-12-01
"waybill_materiales_peligrosos_999","1792","MONOCLORURO DE YODO",8,,2021-12-01
"waybill_materiales_peligrosos_1000","1793","FOSFATO ACIDO DE ISOPROPILO",8,,2021-12-01
"waybill_materiales_peligrosos_1001","1794","SULFATO DE PLOMO con más de 3% de ácido libre",8,,2021-12-01
"waybill_materiales_peligrosos_1002","1796","ACIDO NITRANTE (ACIDO MIXTO), MEZCLA DE, con más de 50% ácido nítrico",8,5.1,2021-12-01
"waybill_materiales_peligrosos_1003","1796","ACIDO NITRANTE (ACIDO MIXTO), MEZCLA DE, con no más de 50% ácido nítrico",8,,2021-12-01
"waybill_materiales_peligrosos_1004","1798","ACIDO NITROCLORHIDRICO",8,,2021-12-01
"waybill_materiales_peligrosos_1005","1799","NONILTRICLOROSILANO",8,,2021-12-01
"waybill_materiales_peligrosos_1006","1800","OCTADECILTRICLOROSILANO",8,,2021-12-01
"waybill_materiales_peligrosos_1007","1801","OCTILTRICLOROSILANO",8,,2021-12-01
"waybill_materiales_peligrosos_1008","1802","ACIDO PERCLORICO con un máximo de 50%, en masa, de ácido",8,5.1,2021-12-01
"waybill_materiales_peligrosos_1009","1803","ACIDO FENOLSULFONICO LIQUIDO",8,,2021-12-01
"waybill_materiales_peligrosos_1010","1804","FENILTRICLOROSILANO",8,,2021-12-01
"waybill_materiales_peligrosos_1011","1805","ÁCIDO FOSFÓRICO EN SOLUCIÓN",8,,2021-12-01
"waybill_materiales_peligrosos_1012","1806","PENTACLORURO DE FOSFORO",8,,2021-12-01
"waybill_materiales_peligrosos_1013","1807","PENTÓXIDO DE FÓSFORO (ANHIDRIDO FOSFÓRICO)",8,,2021-12-01
"waybill_materiales_peligrosos_1014","1808","TRIBROMURO DE FOSFORO",8,,2021-12-01
"waybill_materiales_peligrosos_1015","1809","TRICLORURO DE FOSFORO",6.1,8,2021-12-01
"waybill_materiales_peligrosos_1016","1810","OXICLORURO DE FOSFORO",6.1,8,2021-12-01
"waybill_materiales_peligrosos_1017","1811","HIDROGENODIFLUORURO DE POTASIO",8,6.1,2021-12-01
"waybill_materiales_peligrosos_1018","1812","FLUORURO DE POTASIO SOLIDO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1019","1813","HIDROXIDO DE POTASICO SOLIDO",8,,2021-12-01
"waybill_materiales_peligrosos_1020","1814","HIDROXIDO DE POTASICO EN SOLUCION",8,,2021-12-01
"waybill_materiales_peligrosos_1021","1815","CLORURO DE PROPIONILO",3,8,2021-12-01
"waybill_materiales_peligrosos_1022","1816","PROPILTRICLOROSILANO",8,3,2021-12-01
"waybill_materiales_peligrosos_1023","1817","CLORURO DE PIROSULFURILO",8,,2021-12-01
"waybill_materiales_peligrosos_1024","1818","TETRACLORURO DE SILICIO",8,,2021-12-01
"waybill_materiales_peligrosos_1025","1819","ALUMINATO DE SODIO EN SOLUCION",8,,2021-12-01
"waybill_materiales_peligrosos_1026","1823","HIDROXIDO DE SODIO SOLIDO",8,,2021-12-01
"waybill_materiales_peligrosos_1027","1824","HIDROXIDO DE SODIO EN SOLUCION",8,,2021-12-01
"waybill_materiales_peligrosos_1028","1825","MONOXIDO DE SODIO",8,,2021-12-01
"waybill_materiales_peligrosos_1029","1826","ACIDO NITRANTE (ACIDO MIXTO) AGOTADO, MEZCLA DE, con más de 50% ácido nítrico",8,5.1,2021-12-01
"waybill_materiales_peligrosos_1030","1826","ACIDO NITRANTE (ACIDO MIXTO) AGOTADO, MEZCLA DE, con no más de 50% ácido nítrico",8,,2021-12-01
"waybill_materiales_peligrosos_1031","1827","CLORURO ESTANICO ANHIDRO",8,,2021-12-01
"waybill_materiales_peligrosos_1032","1828","CLORUROS DE AZUFRE",8,,2021-12-01
"waybill_materiales_peligrosos_1033","1829","TRIOXIDO DE AZUFRE ESTABILIZADO",8,,2021-12-01
"waybill_materiales_peligrosos_1034","1830","ACIDO SULFURICO con más de 51% de ácido",8,,2021-12-01
"waybill_materiales_peligrosos_1035","1831","ACIDO SULFURICO FUMANTE",8,6.1,2021-12-01
"waybill_materiales_peligrosos_1036","1832","ACIDO SULFURICO AGOTADO",8,,2021-12-01
"waybill_materiales_peligrosos_1037","1833","ACIDO SULFUROSO",8,,2021-12-01
"waybill_materiales_peligrosos_1038","1834","CLORURO DE SULFURILO",8,,2021-12-01
"waybill_materiales_peligrosos_1039","1835","HIDROXIDO DE TETRAMETILAMONIO EN SOLUCION",8,,2021-12-01
"waybill_materiales_peligrosos_1040","1836","CLORURO DE TIONILO",8,,2021-12-01
"waybill_materiales_peligrosos_1041","1837","CLORURO DE TIOFOSFORILO",8,,2021-12-01
"waybill_materiales_peligrosos_1042","1838","TETRACLORURO DE TITANIO",6.1,8,2021-12-01
"waybill_materiales_peligrosos_1043","1839","ACIDO TRICLOROACETICO",8,,2021-12-01
"waybill_materiales_peligrosos_1044","1840","CLORURO DE ZINC (CINC)  EN SOLUCION",8,,2021-12-01
"waybill_materiales_peligrosos_1045","1841","ALDEHIDATO AMONICO",9,,2021-12-01
"waybill_materiales_peligrosos_1046","1843","DINITRO-o-CRESOLATO AMONICO, SOLIDO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1047","1845","DIOXIDO DE CARBONO SOLIDO (HIELO SECO)",9,,2021-12-01
"waybill_materiales_peligrosos_1048","1846","TETRACLORURO DE CARBONO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1049","1847","SULFURO DE POTASICO HIDRATADO con un mínimo de 30% de agua de cristalización",8,,2021-12-01
"waybill_materiales_peligrosos_1050","1848","ACIDO PROPIONICO, con no menos de 10% o menor de 90% de ácido en masa",8,,2021-12-01
"waybill_materiales_peligrosos_1051","1849","SULFURO DE SODIO HIDRATADO con un mínimo de 30% de agua",8,,2021-12-01
"waybill_materiales_peligrosos_1052","1851","MEDICAMENTO LIQUIDO, TOXICO N.E.P.",6.1,,2021-12-01
"waybill_materiales_peligrosos_1053","1854","BARIO, ALEACIONES PIROFORICAS DE",4.2,,2021-12-01
"waybill_materiales_peligrosos_1054","1855","CALCIO PIROFORICO o CALCIO, ALEACIONES PIROFORICAS DE",4.2,,2021-12-01
"waybill_materiales_peligrosos_1055","1856","TRAPOS GRASIENTOS",4.2,,2021-12-01
"waybill_materiales_peligrosos_1056","1857","DESECHOS TEXTILES HUMEDOS",4.2,,2021-12-01
"waybill_materiales_peligrosos_1057","1858","HEXAFLUOROPROPILENO  (GAS REFRIGERANTE R 1216)",2.2,,2021-12-01
"waybill_materiales_peligrosos_1058","1859","TETRAFLUORURO DE SILICIO COMPRIMIDO",2.3,8,2021-12-01
"waybill_materiales_peligrosos_1059","1860","FLUORURO DE VINILO ESTABILIZADO",2.1,,2021-12-01
"waybill_materiales_peligrosos_1060","1862","CROTONATO DE ETILO",3,,2021-12-01
"waybill_materiales_peligrosos_1061","1863","COMBUSTIBLE PARA MOTORES DE TURBINA DE AVIACION",3,,2021-12-01
"waybill_materiales_peligrosos_1062","1865","NITRATO DE n-PROPILO",3,,2021-12-01
"waybill_materiales_peligrosos_1063","1866","RESINA, SOLUCIONES DE, inflamables",3,,2021-12-01
"waybill_materiales_peligrosos_1064","1868","DECABORANO",4.1,6.1,2021-12-01
"waybill_materiales_peligrosos_1065","1869","MAGNESIO o ALEACIONES DE MAGNESIO con más de 50% de magnesio en recortes, gránulos o tiras",4.1,,2021-12-01
"waybill_materiales_peligrosos_1066","1870","BOROHIDRURO DE POTASICO",4.3,,2021-12-01
"waybill_materiales_peligrosos_1067","1871","HIDRURO DE TITANIO",4.1,,2021-12-01
"waybill_materiales_peligrosos_1068","1872","DIOXIDO DE PLOMO",5.1,,2021-12-01
"waybill_materiales_peligrosos_1069","1873","ACIDO PERCLORICO con más de 50% pero no más de 72%, en masa, de ácido",5.1,8,2021-12-01
"waybill_materiales_peligrosos_1070","1884","OXIDO BARICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1071","1885","BENCIDINA",6.1,,2021-12-01
"waybill_materiales_peligrosos_1072","1886","CLORURO DE BENCILIDENO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1073","1887","BROMOCLOROMETANO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1074","1888","CLOROFORMO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1075","1889","BROMURO DE CIANOGENO",6.1,8,2021-12-01
"waybill_materiales_peligrosos_1076","1891","BROMURO DE ETILO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1077","1892","ETILDICLOROARSINA",6.1,,2021-12-01
"waybill_materiales_peligrosos_1078","1894","HIDROXIDO FENILMERCURICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1079","1895","NITRATO FENILMERCURICO",6.1,,2021-12-01
"waybill_materiales_peligrosos_1080","1897","TETRACLOROETILENO",6.1,,2021-12-01
