id,code,code_identification,name,nationality,designer_iata,iron_line,start_date
waybill_complemento_estacion_302,03,EA183,De Kalb Taylor Municipal,Estados Unidos,DKB,,2021-06-01
waybill_complemento_estacion_303,03,EA184,Duluth International,Estados Unidos,DLH,,2021-06-01
waybill_complemento_estacion_304,03,EA185,Dupage,Estados Unidos,DPA,,2021-06-01
waybill_complemento_estacion_305,03,EA186,Del Rio International,Estados Unidos,DRT,,2021-06-01
waybill_complemento_estacion_306,03,EA187,Des Moines International,Estados Unidos,DSM,,2021-06-01
waybill_complemento_estacion_307,03,EA188,Denton Enterprise,Estados Unidos,DTO,,2021-06-01
waybill_complemento_estacion_308,03,EA189,Detroit Metropolitan,Estados Unidos,DTW,,2021-06-01
waybill_complemento_estacion_309,03,EA190,Eagle County Regional,Estados Unidos,EGE,,2021-06-01
waybill_complemento_estacion_310,03,EA191,South Arkansas Regional,Estados Unidos,ELD,,2021-06-01
waybill_complemento_estacion_311,03,EA192,El Paso International,Estados Unidos,ELP,,2021-06-01
waybill_complemento_estacion_312,03,EA193,Evansville Regional,Estados Unidos,EVV,,2021-06-01
waybill_complemento_estacion_313,03,EA194,Newark Liberty International,Estados Unidos,EWR,,2021-06-01
waybill_complemento_estacion_314,03,EA195,Hector International,Estados Unidos,FAR,,2021-06-01
waybill_complemento_estacion_315,03,EA196,Fresno Yosemite International,Estados Unidos,FAT,,2021-06-01
waybill_complemento_estacion_316,03,EA197,Frederick Regional,Estados Unidos,FDR,,2021-06-01
waybill_complemento_estacion_317,03,EA198,Fort Lauderdale,Estados Unidos,FLL,,2021-06-01
waybill_complemento_estacion_318,03,EA199,Bishop International,Estados Unidos,FNT,,2021-06-01
waybill_complemento_estacion_319,03,EA200,Topeka Regional,Estados Unidos,FOE,,2021-06-01
waybill_complemento_estacion_320,03,EA201,Joe Foss,Estados Unidos,FSD,,2021-06-01
waybill_complemento_estacion_321,03,EA202,Fort Wayne International,Estados Unidos,FWA,,2021-06-01
waybill_complemento_estacion_322,03,EA203,Greeneville-Greene County Municipal,Estados Unidos,GCY,,2021-06-01
waybill_complemento_estacion_323,03,EA204,Grand Forks International,Estados Unidos,GFK,,2021-06-01
waybill_complemento_estacion_324,03,EA205,Grand Junction Regional,Estados Unidos,GJT,,2021-06-01
waybill_complemento_estacion_325,03,EA206,Arlington Municipal,Estados Unidos,GKY,,2021-06-01
waybill_complemento_estacion_326,03,EA207,Greenville Mid-Delta,Estados Unidos,GLH,,2021-06-01
waybill_complemento_estacion_327,03,EA208,Central Nebraska Regional,Estados Unidos,GRI,,2021-06-01
waybill_complemento_estacion_328,03,EA209,Gordon Municipal,Estados Unidos,GRN,,2021-06-01
waybill_complemento_estacion_329,03,EA210,Gerald R Ford International,Estados Unidos,GRR,,2021-06-01
waybill_complemento_estacion_330,03,EA211,Piedmont Triad International,Estados Unidos,GSO,,2021-06-01
waybill_complemento_estacion_331,03,EA212,Greenville Spartanburg International,Estados Unidos,GSP,,2021-06-01
waybill_complemento_estacion_332,03,EA213,Donaldson,Estados Unidos,GYH,,2021-06-01
waybill_complemento_estacion_333,03,EA214,Gary/Chicago International,Estados Unidos,GYY,,2021-06-01
waybill_complemento_estacion_334,03,EA215,Hagerstown Regional,Estados Unidos,HGR,,2021-06-01
waybill_complemento_estacion_335,03,EA216,Hawkins,Estados Unidos,HKS,,2021-06-01
waybill_complemento_estacion_336,03,EA217,Hickory Regional,Estados Unidos,HKY,,2021-06-01
waybill_complemento_estacion_337,03,EA218,Helena Regional,Estados Unidos,HLN,,2021-06-01
waybill_complemento_estacion_338,03,EA219,Daniel K Inouye International,Estados Unidos,HNL,,2021-06-01
waybill_complemento_estacion_339,03,EA220,William P Hobby,Estados Unidos,HOU,,2021-06-01
waybill_complemento_estacion_340,03,EA221,Valley International,Estados Unidos,HRL,,2021-06-01
waybill_complemento_estacion_341,03,EA222,Boone County,Estados Unidos,HRO,,2021-06-01
waybill_complemento_estacion_342,03,EA223,Carl T Jones Field,Estados Unidos,HSV,,2021-06-01
waybill_complemento_estacion_343,03,EA224,Tri-State/Milton J Ferguson,Estados Unidos,HTS,,2021-06-01
waybill_complemento_estacion_344,03,EA225,Terre Haute Regional,Estados Unidos,HUF,,2021-06-01
waybill_complemento_estacion_345,03,EA226,Washington Dulles,Estados Unidos,IAD,,2021-06-01
waybill_complemento_estacion_346,03,EA227,Niagara Falls International,Estados Unidos,IAG,,2021-06-01
waybill_complemento_estacion_347,03,EA228,George Bush Intercontinental,Estados Unidos,IAH,,2021-06-01
waybill_complemento_estacion_348,03,EA229,Dwight D Eisenhower National,Estados Unidos,ICT,,2021-06-01
waybill_complemento_estacion_349,03,EA230,Ankeny Regional,Estados Unidos,IKV,,2021-06-01
waybill_complemento_estacion_350,03,EA231,Wilmington International,Estados Unidos,ILM,,2021-06-01
waybill_complemento_estacion_351,03,EA232,Wilmington Air Park,Estados Unidos,ILN,,2021-06-01
waybill_complemento_estacion_352,03,EA233,Immokalee Regional,Estados Unidos,IMM,,2021-06-01
waybill_complemento_estacion_353,03,EA234,Indianapolis International,Estados Unidos,IND,,2021-06-01
waybill_complemento_estacion_354,03,EA235,Jackson Hole,Estados Unidos,JAC,,2021-06-01
waybill_complemento_estacion_355,03,EA236,Jackson-Evers International,Estados Unidos,JAN,,2021-06-01
waybill_complemento_estacion_356,03,EA237,Jacksonville International,Estados Unidos,JAX,,2021-06-01
waybill_complemento_estacion_357,03,EA238,Jefferson City Memorial,Estados Unidos,JEF,,2021-06-01
waybill_complemento_estacion_358,03,EA239,John F Kennedy International,Estados Unidos,JFK,,2021-06-01
waybill_complemento_estacion_359,03,EA240,Capital Region International,Estados Unidos,LAN,,2021-06-01
waybill_complemento_estacion_360,03,EA241,Mccarran International,Estados Unidos,LAS,,2021-06-01
waybill_complemento_estacion_361,03,EA242,Los Angeles International,Estados Unidos,LAX,,2021-06-01
waybill_complemento_estacion_362,03,EA243,Lubbock Preston Smith International,Estados Unidos,LBB,,2021-06-01
waybill_complemento_estacion_363,03,EA244,Rickenbacker International,Estados Unidos,LCK,,2021-06-01
waybill_complemento_estacion_364,03,EA245,Blue Grass,Estados Unidos,LEX,,2021-06-01
waybill_complemento_estacion_365,03,EA246,Lafayette Regional,Estados Unidos,LFT,,2021-06-01
waybill_complemento_estacion_366,03,EA247,Laguardia,Estados Unidos,LGA,,2021-06-01
waybill_complemento_estacion_367,03,EA248,Long Beach,Estados Unidos,LGB,,2021-06-01
waybill_complemento_estacion_368,03,EA249,Lagrange-Callaway,Estados Unidos,LGC,,2021-06-01
waybill_complemento_estacion_369,03,EA250,Bill And Hillary Clinton National,Estados Unidos,LIT,,2021-06-01
waybill_complemento_estacion_370,03,EA251,Facility,Estados Unidos,LJC,,2021-06-01
waybill_complemento_estacion_371,03,EA252,Louisville Winston County,Estados Unidos,LMS,,2021-06-01
waybill_complemento_estacion_372,03,EA253,Bowman,Estados Unidos,LOU,,2021-06-01
waybill_complemento_estacion_373,03,EA254,Laredo International,Estados Unidos,LRD,,2021-06-01
waybill_complemento_estacion_374,03,EA255,La Crosse Regional,Estados Unidos,LSE,,2021-06-01
waybill_complemento_estacion_375,03,EA256,Cincinnati Municipal,Estados Unidos,LUK,,2021-06-01
waybill_complemento_estacion_376,03,EA257,Lawrenceville-Vincennes International,Estados Unidos,LWV,,2021-06-01
waybill_complemento_estacion_377,03,EA258,Gwinnett County,Estados Unidos,LZU,,2021-06-01
waybill_complemento_estacion_378,03,EA259,Mbs International,Estados Unidos,MBS,,2021-06-01
waybill_complemento_estacion_379,03,EA260,Kansas City International,Estados Unidos,MCI,,2021-06-01
waybill_complemento_estacion_380,03,EA261,Orlando International,Estados Unidos,MCO,,2021-06-01
waybill_complemento_estacion_381,03,EA262,Chicago Midway International,Estados Unidos,MDW,,2021-06-01
waybill_complemento_estacion_382,03,EA263,Key,Estados Unidos,MEI,,2021-06-01
waybill_complemento_estacion_383,03,EA264,Memphis International,Estados Unidos,MEM,,2021-06-01
waybill_complemento_estacion_384,03,EA265,Mansfield Lahm Regional,Estados Unidos,MFD,,2021-06-01
waybill_complemento_estacion_385,03,EA266,Mcallen Miller International,Estados Unidos,MFE,,2021-06-01
waybill_complemento_estacion_386,03,EA267,Michigan City Municipal,Estados Unidos,MGC,,2021-06-01
waybill_complemento_estacion_387,03,EA268,Montgomery Regional,Estados Unidos,MGM,,2021-06-01
waybill_complemento_estacion_388,03,EA269,Miami International,Estados Unidos,MIA,,2021-06-01
waybill_complemento_estacion_389,03,EA270,Charles B Wheeler Downtown,Estados Unidos,MKC,,2021-06-01
waybill_complemento_estacion_390,03,EA271,General Mitchell International,Estados Unidos,MKE,,2021-06-01
waybill_complemento_estacion_391,03,EA272,Quad City International,Estados Unidos,MLI,,2021-06-01
waybill_complemento_estacion_392,03,EA273,Mobile Regional,Estados Unidos,MOB,,2021-06-01
waybill_complemento_estacion_393,03,EA274,Smyrna,Estados Unidos,MQY,,2021-06-01
waybill_complemento_estacion_394,03,EA275,Maury County,Estados Unidos,MRC,,2021-06-01
waybill_complemento_estacion_395,03,EA276,Dane County Regional,Estados Unidos,MSN,,2021-06-01
waybill_complemento_estacion_396,03,EA277,Minneapolis-St. Paul International,Estados Unidos,MSP,,2021-06-01
waybill_complemento_estacion_397,03,EA278,Louis Armstrong New Orleans International,Estados Unidos,MSY,,2021-06-01
waybill_complemento_estacion_398,03,EA279,Montrose Regional,Estados Unidos,MTJ,,2021-06-01
waybill_complemento_estacion_399,03,EA280,Myrtle Beach International,Estados Unidos,MYR,,2021-06-01
waybill_complemento_estacion_400,03,EA281,Metropolitan Oakland International,Estados Unidos,OAK,,2021-06-01
waybill_complemento_estacion_401,03,EA282,Ogden-Hinckley,Estados Unidos,OGD,,2021-06-01
waybill_complemento_estacion_402,03,EA283,Will Rogers,Estados Unidos,OKC,,2021-06-01
waybill_complemento_estacion_403,03,EA284,Kokomo Municipal,Estados Unidos,OKK,,2021-06-01
waybill_complemento_estacion_404,03,EA285,Nogales,Estados Unidos,OLS,,2021-06-01
waybill_complemento_estacion_405,03,EA286,Eppley,Estados Unidos,OMA,,2021-06-01
waybill_complemento_estacion_406,03,EA287,Ontario International,Estados Unidos,ONT,,2021-06-01
waybill_complemento_estacion_407,03,EA288,Miami-Opa Locka Executive,Estados Unidos,OPF,,2021-06-01
waybill_complemento_estacion_408,03,EA289,Chicago O'hare International,Estados Unidos,ORD,,2021-06-01
waybill_complemento_estacion_409,03,EA290,Norfolk International,Estados Unidos,ORF,,2021-06-01
waybill_complemento_estacion_410,03,EA291,Orlando Executive,Estados Unidos,ORL,,2021-06-01
waybill_complemento_estacion_411,03,EA292,Oscoda-Wurtsmith,Estados Unidos,OSC,,2021-06-01
waybill_complemento_estacion_412,03,EA293,Ottumwa Regional,Estados Unidos,OTM,,2021-06-01
waybill_complemento_estacion_413,03,EA294,Palm Beach International,Estados Unidos,PBI,,2021-06-01
waybill_complemento_estacion_414,03,EA295,Portage Creek,Estados Unidos,PCA,,2021-06-01
waybill_complemento_estacion_415,03,EA296,Portland International,Estados Unidos,PDX,,2021-06-01
waybill_complemento_estacion_416,03,EA297,Newport News/Williamsburg International,Estados Unidos,PHF,,2021-06-01
waybill_complemento_estacion_417,03,EA298,Philadelphia International,Estados Unidos,PHL,,2021-06-01
waybill_complemento_estacion_418,03,EA299,Phoenix Sky Harbor,Estados Unidos,PHX,,2021-06-01
waybill_complemento_estacion_419,03,EA300,General Downing - Peoria International,Estados Unidos,PIA,,2021-06-01
waybill_complemento_estacion_420,03,EA301,Pittsburgh International,Estados Unidos,PIT,,2021-06-01
waybill_complemento_estacion_421,03,EA302,Mid-Ohio Valley Regional,Estados Unidos,PKB,,2021-06-01
waybill_complemento_estacion_422,03,EA303,Pease International,Estados Unidos,PSM,,2021-06-01
waybill_complemento_estacion_423,03,EA304,Palm Springs International,Estados Unidos,PSP,,2021-06-01
waybill_complemento_estacion_424,03,EA305,Oakland County International,Estados Unidos,PTK,,2021-06-01
waybill_complemento_estacion_425,03,EA306,Theodore Francis Green,Estados Unidos,PVD,,2021-06-01
waybill_complemento_estacion_426,03,EA307,Portland International,Estados Unidos,PWM,,2021-06-01
waybill_complemento_estacion_427,03,EA308,Vail Van Service,Estados Unidos,QBF,,2021-06-01
waybill_complemento_estacion_428,03,EA309,Ellsworth Air Force Base,Estados Unidos,RCA,,2021-06-01
waybill_complemento_estacion_429,03,EA310,Raleigh-Durham International,Estados Unidos,RDU,,2021-06-01
waybill_complemento_estacion_430,03,EA311,Chicago/Rockford International,Estados Unidos,RFD,,2021-06-01
waybill_complemento_estacion_431,03,EA312,Richmond International,Estados Unidos,RIC,,2021-06-01
waybill_complemento_estacion_432,03,EA313,Reno/Tahoe International,Estados Unidos,RNO,,2021-06-01
waybill_complemento_estacion_433,03,EA314,Greater Rochester International,Estados Unidos,ROC,,2021-06-01
waybill_complemento_estacion_434,03,EA315,Rochester International,Estados Unidos,RST,,2021-06-01
waybill_complemento_estacion_435,03,EA316,Southwest Florida International,Estados Unidos,RSW,,2021-06-01
waybill_complemento_estacion_436,03,EA317,Rocky Mount-Wilson Regional,Estados Unidos,RWI,,2021-06-01
waybill_complemento_estacion_437,03,EA318,Santa Fe Municipal,Estados Unidos,SAF,,2021-06-01
waybill_complemento_estacion_438,03,EA319,San Diego International,Estados Unidos,SAN,,2021-06-01
waybill_complemento_estacion_439,03,EA320,San Antonio International,Estados Unidos,SAT,,2021-06-01
waybill_complemento_estacion_440,03,EA321,San Bernardino International,Estados Unidos,SBD,,2021-06-01
waybill_complemento_estacion_441,03,EA322,South Bend International,Estados Unidos,SBN,,2021-06-01
waybill_complemento_estacion_442,03,EA323,Louisville International,Estados Unidos,SDF,,2021-06-01
waybill_complemento_estacion_443,03,EA324,Brown Field Municipal,Estados Unidos,SDM,,2021-06-01
waybill_complemento_estacion_444,03,EA325,Seattle-Tacoma International,Estados Unidos,SEA,,2021-06-01
waybill_complemento_estacion_445,03,EA326,Orlando Sanford International,Estados Unidos,SFB,,2021-06-01
waybill_complemento_estacion_446,03,EA327,San Francisco International,Estados Unidos,SFO,,2021-06-01
waybill_complemento_estacion_447,03,EA328,Sugar Land Regional,Estados Unidos,SGR,,2021-06-01
waybill_complemento_estacion_448,03,EA329,Stuttgart Municipal,Estados Unidos,SGT,,2021-06-01
waybill_complemento_estacion_449,03,EA330,Shreveport Regional,Estados Unidos,SHV,,2021-06-01
waybill_complemento_estacion_450,03,EA331,San Jose International,Estados Unidos,SJC,,2021-06-01
waybill_complemento_estacion_451,03,EA332,Luis Mu�oz Marin,Estados Unidos,SJU,,2021-06-01
waybill_complemento_estacion_452,03,EA333,Kelly,Estados Unidos,SKF,,2021-06-01
waybill_complemento_estacion_453,03,EA334,Griffing Sandusky,Estados Unidos,SKY,,2021-06-01
waybill_complemento_estacion_454,03,EA335,Salt Lake City International,Estados Unidos,SLC,,2021-06-01
waybill_complemento_estacion_455,03,EA336,Sacramento International,Estados Unidos,SMF,,2021-06-01
waybill_complemento_estacion_456,03,EA337,Santa Monica Municipal,Estados Unidos,SMO,,2021-06-01
waybill_complemento_estacion_457,03,EA338,John Wayne Airport,Estados Unidos,SNA,,2021-06-01
waybill_complemento_estacion_458,03,EA339,St. Louis Lambert International,Estados Unidos,STL,,2021-06-01
waybill_complemento_estacion_459,03,EA340,Spirit Of St. Louis,Estados Unidos,SUS,,2021-06-01
waybill_complemento_estacion_460,03,EA341,Statesville Regional,Estados Unidos,SVH,,2021-06-01
waybill_complemento_estacion_461,03,EA342,Stewart International,Estados Unidos,SWF,,2021-06-01
waybill_complemento_estacion_462,03,EA343,Catalina Island,Estados Unidos,SXC,,2021-06-01
waybill_complemento_estacion_463,03,EA344,Syracuse Hancock International,Estados Unidos,SYR,,2021-06-01
waybill_complemento_estacion_464,03,EA345,Tuscaloosa Regional,Estados Unidos,TCL,,2021-06-01
waybill_complemento_estacion_465,03,EA346,Person County,Estados Unidos,TDF,,2021-06-01
waybill_complemento_estacion_466,03,EA347,Teterboro,Estados Unidos,TEB,,2021-06-01
waybill_complemento_estacion_467,03,EA348,Tullahoma Regional,Estados Unidos,THA,,2021-06-01
waybill_complemento_estacion_468,03,EA349,Toledo Express,Estados Unidos,TOL,,2021-06-01
waybill_complemento_estacion_469,03,EA350,Tampa International,Estados Unidos,TPA,,2021-06-01
waybill_complemento_estacion_470,03,EA351,Raleigh Exec Jetport,Estados Unidos,TTA,,2021-06-01
waybill_complemento_estacion_471,03,EA352,Tulsa International,Estados Unidos,TUL,,2021-06-01
waybill_complemento_estacion_472,03,EA353,Tupelo Regional,Estados Unidos,TUP,,2021-06-01
waybill_complemento_estacion_473,03,EA354,Tucson International,Estados Unidos,TUS,,2021-06-01
waybill_complemento_estacion_474,03,EA355,Texarkana Regional,Estados Unidos,TXK,,2021-06-01
waybill_complemento_estacion_475,03,EA356,Mcghee Tyson,Estados Unidos,TYS,,2021-06-01
waybill_complemento_estacion_476,03,EA357,Quincy Regional,Estados Unidos,UIN,,2021-06-01
waybill_complemento_estacion_477,03,EA358,University-Oxford,Estados Unidos,UOX,,2021-06-01
waybill_complemento_estacion_478,03,EA359,Van Nuys,Estados Unidos,VNY,,2021-06-01
waybill_complemento_estacion_479,03,EA360,Mcguire,Estados Unidos,WRI,,2021-06-01
waybill_complemento_estacion_480,03,EA361,Willow Run,Estados Unidos,YIP,,2021-06-01
waybill_complemento_estacion_481,03,EA362,Youngstown-Warren Regional,Estados Unidos,YNG,,2021-06-01
waybill_complemento_estacion_482,03,EA363,Yuma International,Estados Unidos,YUM,,2021-06-01
waybill_complemento_estacion_483,03,EA364,Vantaa,Finlandia,HEL,,2021-06-01
waybill_complemento_estacion_484,03,EA365,Euroairport Basel Mulhouse Freiburg,Francia,BSL,,2021-06-01
waybill_complemento_estacion_485,03,EA366,Felix Eboue,Francia,CAY,,2021-06-01
waybill_complemento_estacion_486,03,EA367,Charles De Gaulle,Francia,CDG,,2021-06-01
waybill_complemento_estacion_487,03,EA368,Euroairport Basel Mulhouse Freiburg,Francia,EAP,,2021-06-01
waybill_complemento_estacion_488,03,EA369,Martinique Aime Cesaire,Francia,FDF,,2021-06-01
waybill_complemento_estacion_489,03,EA370,Lyon St-Exupery,Francia,LYS,,2021-06-01
waybill_complemento_estacion_490,03,EA371,Euroairport Basel Mulhouse Freiburg,Francia,MLH,,2021-06-01
waybill_complemento_estacion_491,03,EA372,Marseille Provence,Francia,MRS,,2021-06-01
waybill_complemento_estacion_492,03,EA373,C�te D'azur,Francia,NCE,,2021-06-01
waybill_complemento_estacion_493,03,EA374,Atlantique,Francia,NTE,,2021-06-01
waybill_complemento_estacion_494,03,EA375,Orly,Francia,ORY,,2021-06-01
waybill_complemento_estacion_495,03,EA376,Le Raizet,Francia,PTP,,2021-06-01
waybill_complemento_estacion_496,03,EA377,Toulouse Blagnac,Francia,TLS,,2021-06-01
waybill_complemento_estacion_497,03,EA378,Mundo Maya,Guatemala,FRS,,2021-06-01
waybill_complemento_estacion_498,03,EA379,La Aurora,Guatemala,GUA,,2021-06-01
waybill_complemento_estacion_499,03,EA380,Antoine-Simon,Haiti,CYA,,2021-06-01
waybill_complemento_estacion_500,03,EA381,Toussaint Louverture,Haiti,PAP,,2021-06-01
waybill_complemento_estacion_501,03,EA382,Goloson,Honduras,LCE,,2021-06-01
waybill_complemento_estacion_502,03,EA383,Juan Manuel Galvez,Honduras,RTB,,2021-06-01
waybill_complemento_estacion_503,03,EA384,Ramon Villeda Morales,Honduras,SAP,,2021-06-01
waybill_complemento_estacion_504,03,EA385,Toncontin,Honduras,TGU,,2021-06-01
waybill_complemento_estacion_505,03,EA386,Chek Lap Kok,Hong Kong,HKG,,2021-06-01
waybill_complemento_estacion_506,03,EA387,Budapest,Hungria,BUD,,2021-06-01
waybill_complemento_estacion_507,03,EA388,Vadodara,India,BDQ,,2021-06-01
waybill_complemento_estacion_508,03,EA389,Dublin,Irlanda,DUB,,2021-06-01
waybill_complemento_estacion_509,03,EA390,Shannon,Irlanda,SNN,,2021-06-01
waybill_complemento_estacion_510,03,EA391,Keflavik,Islandia,KEF,,2021-06-01
waybill_complemento_estacion_511,03,EA392,Owen Roberts,Islas Caiman,GCM,,2021-06-01
waybill_complemento_estacion_512,03,EA393,Ben Gurion,Israel,TLV,,2021-06-01
waybill_complemento_estacion_513,03,EA394,Bologna,Italia,BLQ,,2021-06-01
waybill_complemento_estacion_514,03,EA395,Cagliari-Elmas,Italia,CAG,,2021-06-01
waybill_complemento_estacion_515,03,EA396,Ciampino-Giovan Battista Pastine,Italia,CIA,,2021-06-01
waybill_complemento_estacion_516,03,EA397,Leonardo Da Vinci,Italia,FCO,,2021-06-01
waybill_complemento_estacion_517,03,EA398,Genoa Cristoforo Colombo,Italia,GOA,,2021-06-01
waybill_complemento_estacion_518,03,EA399,Malpensa,Italia,MXP,,2021-06-01
waybill_complemento_estacion_519,03,EA400,Caselle,Italia,TRN,,2021-06-01
waybill_complemento_estacion_520,03,EA401,Marco Polo,Italia,VCE,,2021-06-01
waybill_complemento_estacion_521,03,EA402,Villafranca,Italia,VRN,,2021-06-01
